PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2003-01756,2003/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-01829,2003/02/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02027,2003/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02017,2003/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02026,2003/02/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02063,2003/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02118,2003/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02193,2003/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02173,2003/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02200,2003/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02197,2003/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02267,2003/02/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02329,2003/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02308,2003/03/03,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2003-02309,2003/03/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02304,2003/03/03,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2003-02361,2003/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02377,2003/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02360,2003/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02484,2003/03/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02501,2003/03/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02605,2003/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02573,2003/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02589,2003/03/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02677,2003/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02685,2003/03/12,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2003-02694,2003/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02742,2003/03/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02759,2003/03/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02821,2003/03/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02802,2003/03/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02909,2003/03/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02882,2003/03/17,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2003-02922,2003/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02916,2003/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02973,2003/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02996,2003/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-02983,2003/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03113,2003/03/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03114,2003/03/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03112,2003/03/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03127,2003/03/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03170,2003/03/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03223,2003/03/24,Demolition,Demolition,6308 - Transportation,Government,Non-Residential,Demolition,
BP2003-03214,2003/03/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03291,2003/03/25,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2003-03290,2003/03/25,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2003-03289,2003/03/25,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2003-03324,2003/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03317,2003/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03470,2003/03/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03476,2003/03/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03489,2003/03/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03572,2003/03/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03564,2003/03/31,Demolition,Demolition,1501 - Improvements (Townhouse),Apartment,Residential,Demolition,
BP2003-03531,2003/03/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03632,2003/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03639,2003/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03638,2003/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03640,2003/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03714,2003/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03679,2003/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03726,2003/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03691,2003/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03709,2003/04/02,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2003-03760,2003/04/03,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2003-03842,2003/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03816,2003/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03845,2003/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03796,2003/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03907,2003/04/07,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2003-03915,2003/04/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03969,2003/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-03967,2003/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04005,2003/04/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04078,2003/04/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04264,2003/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04338,2003/04/15,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2003-04285,2003/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04326,2003/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04393,2003/04/16,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2003-04553,2003/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04452,2003/04/21,Demolition,Demolition,3301 - Car Wash,Commercial,Non-Residential,Demolition,
BP2003-04519,2003/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04636,2003/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04641,2003/04/22,Demolition,Demolition,3304 - Repair Garage,Commercial,Non-Residential,Demolition,
BP2003-04657,2003/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04731,2003/04/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04743,2003/04/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04702,2003/04/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-04839,2003/04/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04817,2003/04/24,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2003-04956,2003/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-04943,2003/04/25,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2003-04908,2003/04/25,Demolition,Demolition,3513 - Theatre,Commercial,Non-Residential,Demolition,
BP2003-04994,2003/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05025,2003/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05040,2003/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05052,2003/04/29,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2003-05023,2003/04/29,Demolition,Demolition,1508 - Apt Fourplex,Apartment,Residential,Demolition,
BP2003-05026,2003/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05170,2003/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05152,2003/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05213,2003/04/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05204,2003/04/30,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05143,2003/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05219,2003/05/01,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05220,2003/05/01,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2003-05241,2003/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05284,2003/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05272,2003/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05354,2003/05/05,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05427,2003/05/06,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2003-05508,2003/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05597,2003/05/08,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2003-05602,2003/05/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05632,2003/05/09,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05630,2003/05/09,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-05648,2003/05/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05628,2003/05/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05821,2003/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05881,2003/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05882,2003/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05837,2003/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05879,2003/05/14,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2003-05948,2003/05/15,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2003-05914,2003/05/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05907,2003/05/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-05942,2003/05/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-06092,2003/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06114,2003/05/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-06089,2003/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06115,2003/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06077,2003/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06153,2003/05/21,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2003-06133,2003/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06219,2003/05/22,Demolition,Demolition,2599 - Indust/Agriculture/Forestry Misc.,Industrial,Non-Residential,Demolition,
BP2003-06302,2003/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06303,2003/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06292,2003/05/23,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2003-06390,2003/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06406,2003/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06466,2003/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06457,2003/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06476,2003/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06474,2003/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06617,2003/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06637,2003/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06640,2003/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06807,2003/06/02,Demolition,Demolition,2123 - Workshop,Industrial,Non-Residential,Demolition,
BP2003-06805,2003/06/02,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2003-06867,2003/06/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06951,2003/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06926,2003/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06974,2003/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06895,2003/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-06994,2003/06/04,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2003-07072,2003/06/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07073,2003/06/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07169,2003/06/05,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2003-07094,2003/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07217,2003/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07260,2003/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07248,2003/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07350,2003/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07327,2003/06/09,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-07329,2003/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07423,2003/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07545,2003/06/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07531,2003/06/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07652,2003/06/16,Demolition,Demolition,2303 - Bridge (+15),Industrial,Non-Residential,Demolition,
BP2003-07685,2003/06/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07686,2003/06/16,Demolition,Demolition,3302 - Dealership,Commercial,Non-Residential,Demolition,
BP2003-07739,2003/06/17,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2003-07753,2003/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07747,2003/06/17,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2003-07719,2003/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07847,2003/06/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07943,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07978,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07952,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07942,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07945,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07988,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07979,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-07941,2003/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08003,2003/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08026,2003/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08108,2003/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08083,2003/06/24,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2003-08095,2003/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08052,2003/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08080,2003/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08188,2003/06/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08288,2003/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08270,2003/06/27,Demolition,Demolition,5116 - Private School,Institutional,Non-Residential,Demolition,
BP2003-08395,2003/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08394,2003/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08364,2003/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08494,2003/07/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08520,2003/07/02,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2003-08492,2003/07/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08619,2003/07/04,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2003-08654,2003/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08617,2003/07/04,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2003-08624,2003/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08643,2003/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08657,2003/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08750,2003/07/08,Demolition,Demolition,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,Demolition,
BP2003-08749,2003/07/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08789,2003/07/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08873,2003/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08822,2003/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08816,2003/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-08814,2003/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09008,2003/07/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09029,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09033,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09069,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09071,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09049,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09032,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09031,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09030,2003/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09110,2003/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09118,2003/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09187,2003/07/16,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2003-09291,2003/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09254,2003/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09293,2003/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09375,2003/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09339,2003/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09344,2003/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09659,2003/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09639,2003/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09685,2003/07/25,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2003-09733,2003/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09740,2003/07/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09857,2003/07/29,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-09895,2003/07/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09894,2003/07/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09896,2003/07/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-09960,2003/07/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10031,2003/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10132,2003/08/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10210,2003/08/06,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2003-10259,2003/08/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10238,2003/08/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10275,2003/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10338,2003/08/08,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2003-10381,2003/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10398,2003/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10388,2003/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10499,2003/08/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10570,2003/08/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10645,2003/08/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10637,2003/08/15,Demolition,Demolition,3801 - Service Clubs,Commercial,Non-Residential,Demolition,
BP2003-10735,2003/08/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10793,2003/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10796,2003/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10776,2003/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10798,2003/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10863,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10868,2003/08/20,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-10839,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10867,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10834,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10861,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10852,2003/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10946,2003/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10918,2003/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10907,2003/08/21,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2003-10943,2003/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10941,2003/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10992,2003/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-10972,2003/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11065,2003/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11078,2003/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11077,2003/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11159,2003/08/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11157,2003/08/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11349,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11313,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11263,2003/08/29,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2003-11368,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11248,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11250,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11312,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11319,2003/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11417,2003/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11434,2003/09/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11459,2003/09/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2003-11507,2003/09/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
